JourneyID,CustomerID,ProductID,VisitDate,Stage,Action,Duration,row_num
1766,23,5,17-Apr-25,Homepage,Click,95,1
1774,37,15,02-Jun-23,Homepage,Click,223,1
1788,77,7,08-Mar-23,Homepage,Click,263,1
1796,44,11,19-Dec-23,Homepage,Click,127,1
1799,12,11,28-Oct-23,Homepage,Click,167,1
1801,24,17,20-Dec-24,Homepage,Click,74,1
1809,35,6,15-Jan-24,Homepage,Click,66,1
1818,91,10,04-May-25,Homepage,Click,142,1
1827,16,4,31-Oct-23,Homepage,Click,242,1
1829,90,15,11-Dec-24,Homepage,Click,34,1
1830,99,17,03-Mar-25,Homepage,Click,81,1
1852,26,8,04-Sep-24,Homepage,Click,163,1
1860,54,11,14-Mar-24,Homepage,Click,270,1
1864,23,9,27-Aug-23,Homepage,Click,253,1
1871,21,2,24-Jun-23,Homepage,Click,262,1
1877,34,15,28-Jun-24,Homepage,Click,173,1
1879,90,16,04-Oct-24,Homepage,Click,136,1
1881,35,7,30-Sep-25,Homepage,Click,166,1
1887,81,16,11-Jun-25,Homepage,Click,77,1
1890,12,11,30-Sep-23,Homepage,Click,162,1
1893,66,1,28-Nov-24,Homepage,Click,47,1
1915,48,12,05-Mar-24,Homepage,Click,62,1
1918,57,17,13-Oct-24,Homepage,Click,157,1
1919,90,19,29-Aug-24,Homepage,Click,216,1
1933,23,14,06-Apr-23,Homepage,Click,111,1
1934,81,13,27-Jun-23,Homepage,Click,158,1
1941,54,19,18-Jun-24,Homepage,Click,196,1
1942,75,12,27-Apr-23,Homepage,Click,225,1
1952,94,2,11-Feb-25,Homepage,Click,268,1
1957,10,16,11-Mar-24,Homepage,Click,172,1
1958,98,18,25-Jun-25,Homepage,Click,270,1
1960,2,2,24-Sep-23,Homepage,Click,101,1
1967,60,10,07-Feb-25,Homepage,Click,57,1
1971,100,6,18-Aug-25,Homepage,Click,36,1
1972,19,10,06-Jan-25,Homepage,Click,288,1
1978,23,2,04-Dec-24,Homepage,Click,281,1
1979,61,7,09-Apr-25,Homepage,Click,246,1
1981,68,6,06-Oct-23,Homepage,Click,80,1
1986,98,4,11-Apr-23,Homepage,Click,128,1
1990,97,9,30-May-23,Homepage,Click,276,1
1994,22,15,24-Sep-24,Homepage,Click,176,1
2003,62,7,27-Jul-24,Homepage,Click,82,1
2006,71,8,22-Apr-25,Homepage,Click,158,1
2018,95,4,20-Apr-24,Homepage,Click,211,1
2025,61,19,16-Jul-23,Homepage,Click,56,1
2026,10,5,15-Feb-24,Homepage,Click,295,1
2036,70,4,12-Aug-24,Homepage,Click,28,1
2040,1,1,11-Mar-23,Homepage,Click,26,1
2042,85,2,17-Jun-24,Homepage,Click,211,1
2050,56,15,31-Jul-23,Homepage,Click,126,1
2057,72,2,06-Oct-24,Homepage,Click,240,1
2063,52,13,18-Jul-23,Homepage,Click,188,1
2064,30,12,09-Sep-25,Homepage,Click,107,1
2066,49,7,23-Oct-23,Homepage,Click,186,1
2067,13,1,05-Nov-23,Homepage,Click,255,1
2078,84,20,15-Jun-25,Homepage,Click,56,1
2082,68,11,06-Mar-24,Homepage,Click,42,1
2085,50,5,24-Jun-24,Homepage,Click,43,1
2086,43,10,16-Jan-24,Homepage,Click,176,1
2087,4,5,01-Jul-23,Homepage,Click,135,1
2092,64,12,17-Nov-25,Homepage,Click,243,1
2093,52,6,05-Nov-23,Homepage,Click,300,1
2095,7,16,10-Nov-24,Homepage,Click,57,1
2103,1,17,29-Jan-24,Homepage,Click,211,1
2107,58,12,29-Dec-25,Homepage,Click,177,1
2117,63,16,06-Dec-23,Homepage,Click,29,1
2126,16,7,10-Jul-23,Homepage,Click,217,1
2133,73,9,24-May-24,Homepage,Click,208,1
2140,48,16,20-Jun-24,Homepage,Click,29,1
2142,34,11,31-Jul-23,Homepage,Click,224,1
2149,33,14,24-Dec-23,Homepage,Click,63,1
2150,14,13,23-Oct-23,Homepage,Click,121,1
2162,26,15,09-Jun-23,Homepage,Click,219,1
2172,61,8,01-Dec-24,Homepage,Click,139,1
2175,12,10,28-Mar-24,Homepage,Click,280,1
2180,72,14,17-Nov-23,Homepage,Click,106,1
2183,54,18,11-Oct-24,Homepage,Click,294,1
2190,33,16,10-May-25,Homepage,Click,233,1
2192,93,17,21-Jun-24,Homepage,Click,48,1
2193,19,20,25-Nov-24,Homepage,Click,162,1
2202,5,3,07-Sep-24,Homepage,Click,121,1
2205,100,9,23-Aug-24,Homepage,Click,20,1
2206,10,1,10-Mar-25,Homepage,Click,16,1
2207,11,14,17-Mar-25,Homepage,Click,52,1
2218,51,3,14-Dec-25,Homepage,Click,115,1
2219,14,20,02-Jan-24,Homepage,Click,145,1
2222,84,3,19-May-23,Homepage,Click,222,1
2228,92,14,18-Aug-23,Homepage,Click,193,1
2233,95,6,07-Jan-24,Homepage,Click,266,1
2239,83,18,30-Mar-25,Homepage,Click,134,1
2254,74,1,28-Aug-25,Homepage,Click,151,1
2260,17,18,26-Dec-25,Homepage,Click,92,1
2266,97,11,27-Aug-25,Homepage,Click,227,1
2267,29,18,07-Apr-23,Homepage,Click,194,1
2268,83,16,24-Dec-23,Homepage,Click,284,1
2278,81,9,22-Jun-24,Homepage,Click,270,1
2280,90,16,17-Apr-23,Homepage,Click,183,1
2288,29,4,27-Jul-23,Homepage,Click,141,1
2308,34,8,16-Jul-23,Homepage,Click,121,1
2320,65,18,11-Apr-23,Homepage,Click,176,1
2322,84,13,10-Nov-24,Homepage,Click,145,1
2324,21,12,09-Apr-25,Homepage,Click,104,1
2329,17,16,17-Jan-25,Homepage,Click,63,1
2331,30,10,15-Jul-25,Homepage,Click,206,1
2354,70,5,14-Jan-23,Homepage,Click,276,1
2367,59,12,17-Apr-24,Homepage,Click,100,1
2369,94,2,15-Nov-24,Homepage,Click,181,1
2370,17,1,11-Jan-24,Homepage,Click,70,1
2376,24,8,14-Aug-25,Homepage,Click,20,1
2379,42,10,29-Mar-25,Homepage,Click,25,1
2383,22,2,06-Sep-23,Homepage,Click,195,1
2389,88,16,04-Jun-23,Homepage,Click,95,1
2393,52,20,02-Oct-23,Homepage,Click,163,1
2398,97,5,02-Dec-24,Homepage,Click,66,1
2401,15,4,02-Jul-23,Homepage,Click,86,1
2409,39,18,18-Jun-25,Homepage,Click,141,1
2414,75,12,03-Sep-24,Homepage,Click,159,1
2427,57,1,25-Dec-23,Homepage,Click,155,1
2432,76,20,29-Mar-24,Homepage,Click,160,1
2434,77,16,31-May-23,Homepage,Click,152,1
2454,51,16,16-May-25,Homepage,Click,48,1
2472,61,20,24-Mar-23,Homepage,Click,108,1
2478,78,15,09-Aug-23,Homepage,Click,269,1
2486,99,5,14-Feb-23,Homepage,Click,178,1
2504,90,2,06-Dec-24,Homepage,Click,252,1
2513,95,18,06-May-24,Homepage,Click,267,1
2523,31,2,28-May-24,Homepage,Click,26,1
2532,50,6,06-Feb-23,Homepage,Click,153,1
2533,16,2,21-Oct-25,Homepage,Click,79,1
2537,31,13,22-Jun-25,Homepage,Click,118,1
2538,62,17,16-Mar-25,Homepage,Click,226,1
2542,41,2,23-Apr-23,Homepage,Click,289,1
2544,40,16,15-Jun-24,Homepage,Click,127,1
2546,52,14,26-Jan-23,Homepage,Click,243,1
2549,82,14,25-Nov-24,Homepage,Click,215,1
2552,75,8,15-Nov-25,Homepage,Click,197,1
2562,88,14,20-Feb-25,Homepage,Click,134,1
2568,22,3,05-Jul-24,Homepage,Click,142,1
2578,78,7,04-Jun-23,Homepage,Click,110,1
2583,59,18,30-Oct-25,Homepage,Click,92,1
2590,48,17,23-Apr-23,Homepage,Click,176,1
2595,27,16,19-Oct-25,Homepage,Click,20,1
2608,60,15,04-Oct-25,Homepage,Click,242,1
2614,5,5,09-Jul-25,Homepage,Click,183,1
2621,44,9,05-Dec-24,Homepage,Click,33,1
2622,36,7,06-Nov-23,Homepage,Click,294,1
2631,7,1,03-Mar-23,Homepage,Click,30,1
2646,18,8,13-Nov-24,Homepage,Click,223,1
2647,30,2,14-Oct-25,Homepage,Click,216,1
2649,82,19,11-Aug-24,Homepage,Click,177,1
2664,60,17,30-Oct-24,Homepage,Click,73,1
2669,22,7,14-Sep-24,Homepage,Click,204,1
2673,87,10,26-Mar-25,Homepage,Click,204,1
2678,60,5,10-Jan-23,Homepage,Click,222,1
2680,41,2,08-Feb-24,Homepage,Click,74,1
2683,67,3,28-Dec-24,Homepage,Click,290,1
2685,20,20,21-Mar-25,Homepage,Click,46,1
2687,47,1,08-Dec-25,Homepage,Click,270,1
2688,6,17,15-Feb-24,Homepage,Click,157,1
2697,76,9,21-Apr-25,Homepage,Click,191,1
2707,28,8,03-Jun-24,Homepage,Click,298,1
2709,47,11,11-Jan-24,Homepage,Click,98,1
2714,72,18,24-Feb-23,Homepage,Click,221,1
2716,94,16,06-Nov-23,Homepage,Click,93,1
2720,26,6,25-Sep-25,Homepage,Click,119,1
2726,94,19,12-Sep-25,Homepage,Click,144,1
2728,15,4,12-Jan-23,Homepage,Click,239,1
2729,64,4,09-Dec-25,Homepage,Click,75,1
2730,32,18,23-May-23,Homepage,Click,163,1
2731,85,3,20-Oct-24,Homepage,Click,177,1
2737,47,17,24-Aug-23,Homepage,Click,145,1
2740,80,9,15-May-23,Homepage,Click,140,1
2742,8,13,20-Feb-23,Homepage,Click,292,1
2745,2,7,26-Feb-24,Homepage,Click,203,1
2758,66,8,22-Oct-25,Homepage,Click,207,1
2761,61,14,16-Aug-24,Homepage,Click,44,1
2763,30,10,21-Feb-24,Homepage,Click,222,1
2766,95,13,25-May-24,Homepage,Click,255,1
2780,80,14,25-Oct-24,Homepage,Click,158,1
2787,7,8,21-Jul-25,Homepage,Click,91,1
2797,54,4,23-Apr-24,Homepage,Click,213,1
2810,46,2,02-Aug-25,Homepage,Click,136,1
2816,42,3,18-Aug-24,Homepage,Click,195,1
2818,32,4,14-Sep-23,Homepage,Click,155,1
2819,40,5,24-May-25,Homepage,Click,299,1
2827,58,7,22-Oct-24,Homepage,Click,208,1
2834,29,17,24-Jul-25,Homepage,Click,68,1
2840,69,10,24-May-25,Homepage,Click,219,1
2852,25,11,23-Aug-24,Homepage,Click,160,1
2855,47,9,26-Jul-23,Homepage,Click,138,1
2856,40,1,01-Jan-23,Homepage,Click,250,1
2858,45,7,12-Oct-23,Homepage,Click,153,1
2860,83,16,03-Feb-25,Homepage,Click,138,1
2863,28,10,10-Apr-23,Homepage,Click,266,1
2864,63,2,21-Feb-23,Homepage,Click,233,1
2883,20,19,03-Oct-24,Homepage,Click,105,1
2898,74,9,09-Dec-23,Homepage,Click,212,1
2900,28,10,19-Jan-24,Homepage,Click,63,1
2913,35,10,22-Aug-23,Homepage,Click,89,1
2919,50,20,16-Oct-23,Homepage,Click,273,1
2924,51,3,02-Aug-25,Homepage,Click,185,1
2927,81,12,28-Dec-24,Homepage,Click,289,1
2929,30,8,21-May-25,Homepage,Click,14,1
2932,22,19,04-Oct-24,Homepage,Click,181,1
2935,99,3,05-Apr-23,Homepage,Click,82,1
2937,89,4,30-Sep-23,Homepage,Click,131,1
2940,77,1,06-Aug-23,Homepage,Click,201,1
2941,69,5,21-May-24,Homepage,Click,230,1
2944,87,8,10-Feb-25,Homepage,Click,79,1
2948,47,7,16-Feb-24,Homepage,Click,149,1
2950,28,8,16-Sep-23,Homepage,Click,278,1
2955,10,3,11-May-23,Homepage,Click,267,1
2963,35,8,06-Feb-25,Homepage,Click,58,1
2970,90,11,29-Aug-24,Homepage,Click,36,1
2977,8,13,09-Jun-24,Homepage,Click,284,1
2978,37,16,31-Jul-24,Homepage,Click,279,1
2980,76,5,09-Mar-24,Homepage,Click,191,1
2983,82,20,27-Dec-23,Homepage,Click,209,1
2987,71,15,23-Jun-24,Homepage,Click,182,1
2998,60,16,28-Jun-23,Homepage,Click,68,1
3023,62,2,06-Apr-23,Homepage,Click,20,1
3024,67,14,24-Nov-23,Homepage,Click,242,1
3029,88,16,21-Oct-25,Homepage,Click,139,1
3032,60,3,10-Sep-24,Homepage,Click,247,1
3034,78,5,15-Aug-24,Homepage,Click,277,1
3039,15,13,13-Jun-24,Homepage,Click,98,1
3042,33,15,27-Dec-25,Homepage,Click,149,1
3047,10,9,11-Nov-24,Homepage,Click,227,1
3051,94,10,09-Apr-24,Homepage,Click,147,1
3056,82,5,31-Jul-25,Homepage,Click,162,1
3057,60,1,14-Dec-24,Homepage,Click,278,1
3076,52,14,17-Jul-25,Homepage,Click,152,1
3079,45,14,26-Jan-23,Homepage,Click,29,1
3081,5,2,20-Mar-23,Homepage,Click,237,1
3086,47,1,14-Apr-24,Homepage,Click,167,1
3088,24,20,21-Jun-25,Homepage,Click,20,1
3102,99,15,20-Jun-24,Homepage,Click,222,1
3106,50,2,24-Jul-25,Homepage,Click,258,1
3110,31,8,01-Oct-24,Homepage,Click,286,1
3117,40,16,04-Jan-23,Homepage,Click,183,1
3119,90,16,13-Dec-23,Homepage,Click,43,1
3127,94,20,27-Jan-24,Homepage,Click,39,1
3128,90,20,07-Aug-25,Homepage,Click,205,1
3132,34,2,22-Nov-23,Homepage,Click,45,1
3133,71,11,18-Dec-25,Homepage,Click,265,1
3134,20,4,03-Dec-23,Homepage,Click,91,1
3142,97,2,13-Feb-23,Homepage,Click,234,1
3146,83,20,29-Sep-23,Homepage,Click,37,1
3148,88,12,21-Jul-25,Homepage,Click,63,1
3151,79,3,22-Jun-24,Homepage,Click,257,1
3152,86,12,06-Sep-25,Homepage,Click,82,1
3166,45,9,26-Jul-24,Homepage,Click,266,1
3167,62,8,06-Oct-24,Homepage,Click,89,1
3169,76,15,06-Apr-25,Homepage,Click,237,1
3175,91,17,30-Jan-23,Homepage,Click,198,1
3181,97,10,23-Jan-23,Homepage,Click,256,1
3182,48,5,02-Dec-23,Homepage,Click,270,1
3184,34,19,15-Aug-25,Homepage,Click,260,1
3186,63,4,12-May-25,Homepage,Click,180,1
3187,48,17,03-May-23,Homepage,Click,153,1
3191,22,16,30-Apr-25,Homepage,Click,193,1
3192,57,19,28-Jul-25,Homepage,Click,276,1
3218,97,10,10-Dec-24,Homepage,Click,171,1
3220,73,12,02-Mar-25,Homepage,Click,69,1
3221,96,4,12-Jun-25,Homepage,Click,59,1
3229,21,8,26-Nov-24,Homepage,Click,197,1
3231,48,2,09-Nov-24,Homepage,Click,202,1
3239,91,4,20-Jan-25,Homepage,Click,255,1
3246,58,17,11-Mar-25,Homepage,Click,79,1
3253,90,2,30-Mar-23,Homepage,Click,11,1
3255,47,10,06-Feb-23,Homepage,Click,17,1
3262,80,17,02-Mar-23,Homepage,Click,295,1
3271,61,19,15-May-23,Homepage,Click,263,1
3279,14,15,31-Oct-23,Homepage,Click,43,1
3287,96,9,14-Jan-24,Homepage,Click,277,1
3292,42,17,18-Apr-23,Homepage,Click,141,1
3303,78,12,21-Mar-23,Homepage,Click,113,1
3304,67,19,26-Nov-25,Homepage,Click,24,1
3310,74,12,31-Aug-23,Homepage,Click,60,1
3315,21,4,08-Oct-23,Homepage,Click,73,1
3335,75,12,03-May-24,Homepage,Click,107,1
3342,23,16,18-Jan-24,Homepage,Click,93,1
3346,57,11,17-Aug-23,Homepage,Click,140,1
3350,23,3,29-Jan-24,Homepage,Click,18,1
3351,60,7,14-Apr-23,Homepage,Click,104,1
3362,41,7,31-Jan-24,Homepage,Click,88,1
3363,7,13,24-Jun-24,Homepage,Click,156,1
3371,87,2,13-Mar-24,Homepage,Click,70,1
3377,95,16,08-Jan-25,Homepage,Click,197,1
3378,91,20,02-Aug-24,Homepage,Click,232,1
3388,1,1,28-Jun-24,Homepage,Click,18,1
3395,44,17,30-Jun-25,Homepage,Click,245,1
3401,10,16,27-Feb-23,Homepage,Click,33,1
3408,67,12,10-Jun-25,Homepage,Click,279,1
3409,23,13,15-Jul-25,Homepage,Click,65,1
3412,72,2,24-May-23,Homepage,Click,226,1
3415,57,1,26-Mar-25,Homepage,Click,214,1
3416,48,6,24-Aug-24,Homepage,Click,215,1
3419,25,3,01-Jan-23,Homepage,Click,260,1
3426,32,1,20-May-23,Homepage,Click,35,1
3431,39,16,24-Dec-23,Homepage,Click,217,1
3432,16,17,03-Feb-23,Homepage,Click,122,1
3433,41,8,02-Oct-23,Homepage,Click,212,1
3443,62,5,08-Nov-25,Homepage,Click,46,1
3444,8,18,24-Aug-25,Homepage,Click,77,1
3447,96,1,22-Sep-24,Homepage,Click,96,1
3455,88,15,14-May-23,Homepage,Click,288,1
3456,56,12,02-Mar-23,Homepage,Click,289,1
3457,30,10,03-Jul-23,Homepage,Click,87,1
3460,57,9,06-Nov-23,Homepage,Click,76,1
3462,24,20,15-Mar-25,Homepage,Click,39,1
3466,69,10,23-Apr-25,Homepage,Click,295,1
3468,27,11,27-Jun-25,Homepage,Click,298,1
3477,100,6,12-Jan-24,Homepage,Click,216,1
3478,93,10,07-Jan-23,Homepage,Click,168,1
3481,49,1,17-Jun-25,Homepage,Click,42,1
3488,31,2,29-Sep-23,Homepage,Click,135,1
3494,44,14,10-Jul-25,Homepage,Click,214,1
3495,69,11,21-Feb-24,Homepage,Click,67,1
3498,58,11,27-Sep-24,Homepage,Click,219,1
3505,25,3,21-Jan-25,Homepage,Click,160,1
3510,87,19,27-Apr-23,Homepage,Click,134,1
3511,71,13,16-Mar-24,Homepage,Click,99,1
3512,18,1,23-Jan-25,Homepage,Click,119,1
3522,72,20,14-Jun-25,Homepage,Click,138,1
3524,100,2,06-May-24,Homepage,Click,82,1
3533,63,17,12-Mar-24,Homepage,Click,279,1
3535,75,16,24-Nov-23,Homepage,Click,150,1
3537,37,14,02-Sep-24,Homepage,Click,224,1
3541,83,1,28-Jun-24,Homepage,Click,267,1
3544,93,15,20-Jun-25,Homepage,Click,18,1
3550,40,20,11-Jun-23,Homepage,Click,255,1
3555,92,20,26-Nov-25,Homepage,Click,263,1
3565,67,14,15-Aug-23,Homepage,Click,129,1
3572,6,12,11-Aug-24,Homepage,Click,288,1
3585,47,8,03-Feb-23,Homepage,Click,84,1
3591,30,4,13-Oct-25,Homepage,Click,20,1
3599,52,5,12-Aug-24,Homepage,Click,243,1
3605,64,6,04-Sep-24,Homepage,Click,85,1
3613,66,18,06-Dec-25,Homepage,Click,41,1
3627,32,5,14-Nov-25,Homepage,Click,36,1
3635,48,20,22-Jun-24,Homepage,Click,230,1
3641,96,1,02-Apr-25,Homepage,Click,84,1
3645,57,18,26-Sep-23,Homepage,Click,206,1
3659,43,17,23-Feb-25,Homepage,Click,271,1
3663,46,10,05-Dec-24,Homepage,Click,103,1
3666,1,17,07-Mar-24,Homepage,Click,233,1
3677,83,14,23-Mar-25,Homepage,Click,111,1
3682,42,13,07-Jun-23,Homepage,Click,169,1
3683,98,6,01-Sep-24,Homepage,Click,295,1
3684,2,9,31-Aug-24,Homepage,Click,217,1
3689,36,16,27-Oct-24,Homepage,Click,210,1
3700,68,18,16-Sep-23,Homepage,Click,161,1
3702,55,19,18-Nov-25,Homepage,Click,70,1
3705,57,19,04-Sep-23,Homepage,Click,49,1
3706,55,17,17-Dec-24,Homepage,Click,165,1
3708,22,5,16-Feb-24,Homepage,Click,267,1
3718,26,7,09-Nov-24,Homepage,Click,136,1
3720,57,15,20-Dec-25,Homepage,Click,228,1
3730,18,12,24-Sep-24,Homepage,Click,32,1
3731,28,8,16-Mar-25,Homepage,Click,128,1
3735,24,12,03-Nov-24,Homepage,Click,78,1
3739,42,15,20-Mar-25,Homepage,Click,71,1
3745,17,3,28-Nov-23,Homepage,Click,101,1
3748,9,20,15-Feb-23,Homepage,Click,39,1
3766,49,18,25-Jan-23,Homepage,Click,160,1
3772,76,14,24-Mar-24,Homepage,Click,226,1
3773,17,16,23-Aug-24,Homepage,Click,74,1
3775,43,12,10-Aug-24,Homepage,Click,228,1
3777,58,3,20-Sep-24,Homepage,Click,137,1
3782,67,12,24-Feb-25,Homepage,Click,91,1
3783,30,18,05-Feb-25,Homepage,Click,71,1
3786,55,2,24-Feb-23,Homepage,Click,282,1
3808,63,14,03-Feb-24,Homepage,Click,195,1
3819,87,8,03-Mar-25,Homepage,Click,62,1
3820,98,10,27-Jul-24,Homepage,Click,258,1
3826,92,18,30-Jun-24,Homepage,Click,167,1
3831,63,11,02-Nov-23,Homepage,Click,218,1
3835,96,16,04-Feb-24,Homepage,Click,41,1
3840,88,14,13-Nov-23,Homepage,Click,268,1
3849,20,2,17-May-25,Homepage,Click,248,1
3855,100,8,13-Aug-23,Homepage,Click,69,1
3863,91,8,26-Oct-24,Homepage,Click,175,1
3865,30,14,22-Sep-24,Homepage,Click,84,1
3867,44,16,22-Feb-24,Homepage,Click,10,1
3870,58,17,12-Dec-23,Homepage,Click,187,1
3871,35,19,24-Oct-24,Homepage,Click,171,1
3875,73,3,11-Feb-23,Homepage,Click,74,1
3894,47,8,18-Feb-23,Homepage,Click,91,1
3902,48,4,21-Nov-24,Homepage,Click,118,1
3903,67,10,17-Sep-23,Homepage,Click,215,1
3912,99,9,13-Jun-25,Homepage,Click,143,1
3918,50,16,08-Feb-23,Homepage,Click,157,1
3919,94,5,19-Apr-25,Homepage,Click,191,1
3930,2,9,22-Sep-24,Homepage,Click,260,1
664,41,18,30-Jan-25,ProductPage,View,59,2
676,67,8,15-Jan-23,ProductPage,View,91,2
841,27,6,18-Oct-25,ProductPage,View,244,2
853,69,12,02-Nov-24,ProductPage,View,91,2
1044,37,10,17-Jan-24,ProductPage,View,251,2
1125,59,18,04-Jan-24,ProductPage,View,202,2
1284,34,14,22-Dec-23,ProductPage,View,190,2
1592,80,17,08-Jun-23,ProductPage,View,148,2
1905,76,10,06-Jul-24,ProductPage,View,171,2
2501,79,3,14-Aug-23,ProductPage,View,146,2
2760,48,12,10-Jun-25,ProductPage,View,45,2
2773,23,4,15-Aug-25,ProductPage,View,79,2
2837,75,3,13-Jun-23,ProductPage,View,195,2
3266,56,18,01-Sep-25,ProductPage,View,105,2
3369,54,12,06-Jan-24,ProductPage,View,31,2
3559,84,5,01-Feb-25,ProductPage,View,21,2
3576,97,3,30-Oct-24,ProductPage,View,178,2
3763,24,8,09-Nov-23,ProductPage,View,215,2
3852,99,5,07-Sep-25,ProductPage,View,205,2
3,34,8,14-Jun-24,ProductPage,View,235,1
8,99,10,03-Jul-25,ProductPage,View,287,1
9,31,4,13-Jun-25,ProductPage,View,278,1
10,44,16,23-Apr-25,ProductPage,View,30,1
12,97,12,28-Jul-23,ProductPage,View,227,1
14,14,13,01-Nov-25,ProductPage,View,13,1
15,9,1,04-Nov-25,ProductPage,View,292,1
20,44,18,19-Feb-24,ProductPage,View,154,1
25,75,12,23-Nov-23,ProductPage,View,239,1
28,1,20,26-Sep-25,ProductPage,View,64,1
38,13,18,23-Feb-23,ProductPage,View,227,1
39,63,18,10-Aug-23,ProductPage,View,233,1
41,92,5,23-Nov-25,ProductPage,View,124,1
45,94,6,07-Jun-23,ProductPage,View,118,1
51,65,8,29-Sep-25,ProductPage,View,272,1
58,51,20,08-Mar-25,ProductPage,View,174,1
60,19,6,17-Jun-25,ProductPage,View,190,1
64,86,20,03-Jul-23,ProductPage,View,77,1
96,22,9,28-Jul-24,ProductPage,View,212,1
100,92,10,06-Apr-24,ProductPage,View,237,1
106,90,11,03-Oct-24,ProductPage,View,96,1
107,76,19,15-Mar-23,ProductPage,View,215,1
108,14,5,06-Mar-23,ProductPage,View,245,1
110,20,18,07-Feb-23,ProductPage,View,232,1
112,30,12,16-Apr-25,ProductPage,View,203,1
114,92,10,26-Jun-23,ProductPage,View,38,1
116,27,1,29-Apr-24,ProductPage,View,297,1
117,46,5,14-Dec-25,ProductPage,View,103,1
118,26,14,25-Apr-25,ProductPage,View,71,1
124,10,8,27-Jul-24,ProductPage,View,262,1
132,68,14,17-Jun-23,ProductPage,View,56,1
137,40,6,07-Feb-23,ProductPage,View,85,1
138,26,18,11-May-25,ProductPage,View,172,1
141,57,7,01-Jul-24,ProductPage,View,15,1
148,15,3,22-Oct-25,ProductPage,View,185,1
149,93,7,27-May-24,ProductPage,View,18,1
161,17,19,15-Jan-25,ProductPage,View,50,1
162,52,10,30-Mar-24,ProductPage,View,139,1
167,8,4,18-Feb-23,ProductPage,View,133,1
168,88,17,03-Apr-23,ProductPage,View,274,1
170,98,13,20-Oct-25,ProductPage,View,33,1
177,5,17,06-Mar-24,ProductPage,View,237,1
179,99,5,02-Jun-25,ProductPage,View,187,1
182,33,13,22-Apr-25,ProductPage,View,248,1
183,54,16,21-Aug-24,ProductPage,View,129,1
184,7,11,30-Sep-24,ProductPage,View,250,1
185,27,6,29-Dec-23,ProductPage,View,165,1
199,43,11,02-Feb-24,ProductPage,View,17,1
200,83,18,24-Feb-24,ProductPage,View,78,1
202,87,12,22-Apr-23,ProductPage,View,145,1
206,39,5,21-Apr-23,ProductPage,View,118,1
209,36,12,08-Oct-25,ProductPage,View,246,1
211,54,9,19-Apr-24,ProductPage,View,255,1
213,54,3,07-Mar-25,ProductPage,View,145,1
214,33,9,10-Jan-23,ProductPage,View,200,1
223,53,1,07-Mar-24,ProductPage,View,184,1
225,12,10,27-Nov-23,ProductPage,View,163,1
230,78,20,13-Nov-25,ProductPage,View,176,1
233,92,15,11-May-23,ProductPage,View,252,1
234,54,20,02-Feb-25,ProductPage,View,191,1
235,33,7,25-Jan-24,ProductPage,View,109,1
250,81,13,12-Oct-25,ProductPage,View,209,1
262,52,16,07-Oct-23,ProductPage,View,53,1
263,94,8,09-Mar-24,ProductPage,View,185,1
277,63,12,06-Oct-25,ProductPage,View,300,1
278,78,8,07-Jan-24,ProductPage,View,125,1
283,90,14,05-Jan-25,ProductPage,View,106,1
301,84,3,15-Jan-23,ProductPage,View,148,1
304,91,12,06-May-23,ProductPage,View,43,1
305,74,20,04-Sep-25,ProductPage,View,41,1
313,85,5,07-Oct-23,ProductPage,View,140,1
322,22,18,25-May-24,ProductPage,View,18,1
324,77,9,06-Mar-25,ProductPage,View,275,1
328,46,16,22-Dec-24,ProductPage,View,52,1
331,2,8,07-May-25,ProductPage,View,128,1
340,63,20,22-May-25,ProductPage,View,98,1
342,23,17,19-Jun-24,ProductPage,View,109,1
349,89,4,15-Dec-23,ProductPage,View,193,1
350,99,18,18-Feb-25,ProductPage,View,103,1
352,98,7,01-Sep-25,ProductPage,View,165,1
363,80,10,07-Apr-23,ProductPage,View,123,1
368,26,10,28-Apr-25,ProductPage,View,217,1
369,89,4,22-Mar-23,ProductPage,View,192,1
370,15,15,25-Jul-25,ProductPage,View,173,1
371,71,11,28-Sep-23,ProductPage,View,227,1
376,40,1,23-May-25,ProductPage,View,216,1
377,86,10,25-Jun-25,ProductPage,View,99,1
378,60,1,02-Nov-23,ProductPage,View,124,1
381,2,3,23-Mar-24,ProductPage,View,187,1
382,92,19,05-Jun-25,ProductPage,View,260,1
383,55,6,03-Jan-23,ProductPage,View,72,1
386,37,6,31-Jul-23,ProductPage,View,168,1
389,63,4,14-Apr-23,ProductPage,View,276,1
392,50,13,16-Mar-24,ProductPage,View,50,1
393,14,5,26-May-24,ProductPage,View,120,1
394,39,5,16-Apr-25,ProductPage,View,143,1
396,62,9,14-Mar-23,ProductPage,View,238,1
401,86,20,04-Apr-25,ProductPage,View,203,1
405,97,7,21-Aug-24,ProductPage,View,40,1
406,27,7,09-May-25,ProductPage,View,107,1
416,34,6,24-Sep-25,ProductPage,View,151,1
435,45,8,20-Dec-24,ProductPage,View,134,1
436,91,20,15-May-24,ProductPage,View,206,1
440,2,7,12-Oct-25,ProductPage,View,187,1
441,3,5,23-May-23,ProductPage,View,51,1
448,27,4,30-Sep-23,ProductPage,View,279,1
449,15,8,10-Apr-25,ProductPage,View,83,1
450,68,16,02-Nov-23,ProductPage,View,20,1
455,79,10,13-Apr-25,ProductPage,View,126,1
462,59,6,14-Apr-25,ProductPage,View,199,1
