EngagementID,ContentID,ContentType,Views,Clicks,Likes,EngagementDate,CampaignID,ProductID
4012,46,VIDEO,1422,169,23,18-May-24,13,7
4015,30,VIDEO,1605,121,10,15-Dec-23,18,11
4018,9,VIDEO,4001,1037,273,08-Sep-23,19,8
4027,31,VIDEO,5065,728,146,20-Jan-24,17,15
4029,32,VIDEO,2223,658,289,21-Jan-23,3,2
4051,3,VIDEO,2366,453,38,30-Jun-24,13,20
4063,45,VIDEO,1239,104,25,16-Nov-23,12,6
4068,30,VIDEO,824,177,32,27-Feb-24,13,7
4069,44,VIDEO,2646,269,111,19-Jan-23,17,14
4100,44,VIDEO,495,39,2,12-Feb-25,13,13
4103,37,VIDEO,7160,1264,331,28-Feb-23,19,12
4122,32,VIDEO,2085,219,14,04-Apr-24,10,19
4140,12,VIDEO,925,108,13,28-Jul-24,7,11
4149,10,VIDEO,7910,1144,514,14-Apr-23,6,11
4155,39,VIDEO,1217,49,3,30-May-25,19,1
4158,2,VIDEO,2227,780,103,24-Sep-23,9,7
4159,12,VIDEO,4658,938,194,13-Dec-23,16,7
4162,3,VIDEO,623,123,9,08-Oct-24,18,5
4163,31,VIDEO,846,37,2,13-Mar-25,1,13
4168,46,VIDEO,7891,791,205,04-Feb-23,8,17
4171,36,VIDEO,6636,3146,367,04-Jan-23,18,13
4176,5,VIDEO,3800,567,99,06-Aug-23,20,2
4187,42,VIDEO,5543,1386,422,21-Sep-23,8,9
4192,48,VIDEO,493,50,3,10-Dec-24,20,5
4202,8,VIDEO,3951,250,15,12-Jun-24,19,13
4206,12,VIDEO,2384,381,65,22-Jul-24,2,11
4207,11,VIDEO,1227,55,4,11-Apr-25,20,3
4208,4,VIDEO,3022,201,21,16-Aug-24,11,7
4209,19,VIDEO,1188,540,161,15-Mar-23,3,13
4219,16,VIDEO,4347,1144,269,07-Jan-23,5,19
4229,49,VIDEO,2080,561,58,28-Jan-24,15,12
4233,36,VIDEO,2868,1062,452,24-May-23,3,12
4236,4,VIDEO,6797,1484,325,26-Jul-23,5,13
4240,22,VIDEO,4928,698,95,24-Oct-23,10,18
4242,29,VIDEO,2307,447,84,15-Sep-24,15,3
4243,9,VIDEO,6557,1102,97,13-Nov-23,18,2
4250,40,VIDEO,5061,1573,735,27-Jan-23,3,13
4260,22,VIDEO,871,72,9,25-Jan-25,10,18
4263,15,VIDEO,652,121,27,30-May-23,17,11
4271,16,VIDEO,1200,43,5,20-Mar-25,5,11
4279,47,VIDEO,869,52,4,04-Jun-25,16,1
4281,10,VIDEO,5388,954,272,28-Jan-24,8,6
4285,13,VIDEO,2506,314,43,19-Mar-24,20,11
4287,9,VIDEO,2959,153,12,13-Nov-24,15,8
4289,11,VIDEO,1725,143,16,20-Apr-25,19,8
4293,14,VIDEO,3981,1527,586,15-Mar-23,19,13
4297,48,VIDEO,6260,1944,614,02-Feb-24,13,19
4303,16,VIDEO,2246,317,69,29-Apr-24,20,12
4305,28,VIDEO,828,259,55,17-Jan-24,15,16
4321,2,VIDEO,1346,43,5,30-Mar-25,5,16
4323,41,VIDEO,3974,1146,212,21-Jan-23,4,1
4332,16,VIDEO,1011,55,2,08-Jul-25,7,20
4338,5,VIDEO,2816,240,19,15-Aug-24,14,11
4341,34,VIDEO,1229,66,6,08-Dec-24,17,20
4346,3,VIDEO,2041,66,10,24-Jan-25,19,8
4354,5,VIDEO,361,36,7,03-Mar-24,11,3
4355,46,VIDEO,4416,908,129,05-May-24,2,7
4360,23,VIDEO,6271,670,183,26-Feb-23,15,7
4361,19,VIDEO,2241,602,238,28-Jan-23,3,4
4363,20,VIDEO,2121,288,27,16-Dec-24,12,11
4367,23,VIDEO,3000,801,170,27-Oct-23,10,10
4368,43,VIDEO,1024,97,5,30-Jan-25,10,17
4369,7,VIDEO,7814,1646,178,23-Aug-23,7,17
4381,31,VIDEO,685,272,110,19-Apr-23,7,5
4382,37,VIDEO,4375,1790,749,07-May-23,13,19
4383,20,VIDEO,1437,476,88,17-Apr-23,17,19
4390,39,VIDEO,3484,1452,599,11-May-23,2,10
4400,9,VIDEO,1230,425,123,05-Jul-23,15,8
4409,50,VIDEO,1159,155,37,01-Mar-24,8,2
4415,12,VIDEO,545,63,6,30-Apr-24,17,20
4423,27,VIDEO,1949,107,4,20-May-25,4,16
4445,39,VIDEO,1592,127,12,13-Dec-24,10,15
4449,41,VIDEO,3149,848,275,17-Feb-23,15,2
4458,22,VIDEO,7823,2052,484,11-Jan-23,10,5
4464,49,VIDEO,3097,1114,448,22-May-23,2,5
4480,21,VIDEO,1443,221,10,10-Sep-24,1,13
4486,16,VIDEO,1321,447,89,06-Jul-23,4,4
4487,15,VIDEO,1515,162,8,27-Jan-25,2,20
4489,20,VIDEO,829,247,81,16-May-23,13,8
4490,1,VIDEO,1845,451,111,12-Mar-24,13,7
4495,46,VIDEO,6480,1647,411,11-Feb-23,10,11
4498,32,VIDEO,1954,755,245,04-Apr-23,13,10
4499,46,VIDEO,463,63,12,02-Nov-24,20,19
4504,36,VIDEO,1774,389,47,06-Jul-24,8,12
4506,36,VIDEO,4088,722,101,16-May-24,2,14
4517,27,VIDEO,6338,594,128,16-Oct-23,20,11
4519,25,VIDEO,3486,387,38,12-Dec-24,7,1
4523,21,VIDEO,3720,753,55,04-May-24,16,17
4524,35,VIDEO,8951,3176,935,22-Apr-23,11,8
4526,41,VIDEO,819,139,29,21-Mar-24,20,18
4529,15,VIDEO,5878,863,235,02-Dec-23,5,20
4536,50,VIDEO,2021,70,9,03-Feb-25,17,10
4540,50,VIDEO,2002,320,54,25-Nov-24,3,2
4545,29,VIDEO,1828,120,13,02-Apr-24,3,4
4549,25,VIDEO,2110,267,16,18-Mar-25,14,3
4556,41,VIDEO,2269,529,101,30-Sep-23,16,13
4559,47,VIDEO,5448,1134,253,03-May-24,15,7
4560,15,VIDEO,7932,3137,1046,26-Jun-23,11,11
4571,27,VIDEO,1592,43,2,30-Jun-25,8,15
4572,17,VIDEO,2067,342,123,02-Jun-23,18,3
4574,24,VIDEO,5953,2291,1028,05-Jan-23,14,9
4578,2,VIDEO,1817,222,41,24-Apr-23,9,7
4580,22,VIDEO,960,212,87,17-May-23,3,18
4593,22,VIDEO,1415,159,27,03-Aug-24,10,10
4595,19,VIDEO,3634,1024,223,15-Dec-23,14,7
4600,18,VIDEO,2033,431,109,07-Mar-24,14,8
4601,4,VIDEO,3803,595,115,30-May-24,11,20
4607,42,VIDEO,5652,830,287,24-Jul-23,14,3
4612,23,VIDEO,3416,307,16,14-Oct-24,13,10
4613,13,VIDEO,3958,1131,478,12-Apr-23,11,7
4614,29,VIDEO,445,54,5,18-Nov-24,2,19
4619,31,VIDEO,8115,1872,270,21-May-23,3,19
4621,10,VIDEO,1609,599,78,24-May-23,20,7
1,39,BLOG,1883,671,190,30-Aug-23,1,9
2,48,BLOG,5280,532,114,28-Mar-23,18,20
8,47,BLOG,891,35,1,31-Mar-25,17,6
9,48,BLOG,5571,1527,123,19-Mar-24,13,16
10,4,BLOG,4279,297,25,03-Dec-23,15,15
17,35,BLOG,563,104,9,17-May-24,18,10
21,26,BLOG,1037,111,7,28-Dec-24,1,6
33,44,BLOG,1415,76,3,21-Jun-25,1,7
42,16,BLOG,6771,2617,840,23-Jul-23,17,8
45,9,BLOG,797,103,4,19-Oct-24,15,12
46,5,BLOG,2549,228,11,29-Sep-24,1,1
52,41,BLOG,1617,70,3,22-Apr-25,3,15
55,50,BLOG,2387,201,18,01-Apr-25,18,6
61,47,BLOG,2847,528,72,24-Jan-24,16,7
65,3,BLOG,524,94,30,05-Oct-23,14,12
69,50,BLOG,2935,303,68,11-May-24,2,8
72,19,BLOG,6991,2499,657,06-Jan-23,17,1
76,48,BLOG,6205,2834,545,11-Mar-23,14,3
86,37,BLOG,1576,45,5,06-Apr-25,3,7
87,8,BLOG,3142,602,111,27-Jul-24,2,2
91,8,BLOG,379,95,9,26-May-24,7,13
96,17,BLOG,712,142,32,15-Jul-24,14,13
97,34,BLOG,696,47,3,01-Jul-25,16,7
99,26,BLOG,3511,479,119,15-Apr-24,17,4
102,11,BLOG,7389,927,234,01-Apr-23,7,7
105,10,BLOG,4327,1380,465,10-Aug-23,16,11
108,48,BLOG,2826,264,56,26-Oct-23,15,6
109,25,BLOG,1998,458,81,07-Aug-24,20,4
111,34,BLOG,1942,99,10,18-May-25,7,8
119,45,BLOG,3962,426,117,12-Jul-23,11,15
124,39,BLOG,2847,274,32,16-Nov-24,7,19
126,34,BLOG,2086,218,19,27-Apr-25,20,4
129,7,BLOG,401,30,2,17-Aug-24,5,1
136,30,BLOG,6423,2478,524,05-Jul-23,16,8
137,3,BLOG,782,239,46,07-Nov-23,9,9
143,34,BLOG,3932,784,273,22-Oct-23,8,1
148,3,BLOG,3003,918,97,10-Oct-23,17,16
151,30,BLOG,5131,1303,299,30-May-24,1,12
155,3,BLOG,4350,269,33,03-May-24,17,11
161,39,BLOG,4407,1105,180,19-Apr-24,18,19
162,23,BLOG,1211,104,7,17-Mar-25,17,14
177,2,BLOG,8103,1781,773,24-Mar-23,5,7
180,39,BLOG,4079,473,113,18-Jan-24,11,12
183,50,BLOG,1395,87,5,25-Jan-25,4,16
185,10,BLOG,2229,255,66,09-Mar-24,9,2
187,45,BLOG,2478,717,197,29-Mar-24,6,10
188,18,BLOG,2009,53,2,19-Apr-25,20,7
189,50,BLOG,2523,840,266,14-Oct-23,4,9
193,30,BLOG,3358,400,26,28-Jul-24,9,2
206,14,BLOG,1992,109,7,06-Apr-25,9,20
208,31,BLOG,131,32,2,24-Apr-24,15,18
212,17,BLOG,379,20,3,06-Dec-24,18,16
215,17,BLOG,4381,303,21,13-Dec-23,14,3
224,11,BLOG,1625,62,4,18-Jun-25,7,4
234,23,BLOG,191,41,7,13-Mar-24,11,7
238,42,BLOG,1426,167,14,19-Nov-23,9,15
247,40,BLOG,5576,860,193,01-Feb-24,9,1
248,45,BLOG,680,24,1,23-Apr-25,16,4
256,16,BLOG,3106,290,29,04-Jan-25,15,15
273,10,BLOG,506,175,60,11-Nov-23,9,19
282,35,BLOG,998,72,1,19-Jun-25,13,14
283,17,BLOG,961,29,1,26-May-25,10,16
285,12,BLOG,2374,300,25,04-Feb-25,10,15
289,16,BLOG,2622,364,40,24-Nov-24,6,2
292,47,BLOG,6436,1497,259,11-Jul-23,7,15
294,38,BLOG,7071,1859,523,31-Oct-23,15,16
304,43,BLOG,2308,261,18,18-Apr-25,2,20
307,29,BLOG,1616,190,31,04-Dec-24,10,11
325,35,BLOG,1092,56,7,27-Jan-25,10,9
326,46,BLOG,3117,213,14,12-Nov-24,1,9
327,27,BLOG,603,133,42,03-Jan-24,20,14
332,11,BLOG,2533,355,53,03-Sep-23,1,11
335,19,BLOG,1084,118,11,17-Dec-24,19,10
338,41,BLOG,2000,198,23,01-Jan-25,5,1
342,10,BLOG,2100,713,199,13-Mar-23,4,6
351,24,BLOG,478,30,4,19-Mar-24,18,12
353,28,BLOG,847,126,12,18-Jan-25,11,9
356,23,BLOG,3688,808,94,21-Jan-24,2,5
364,3,BLOG,7805,3328,1284,24-Feb-23,6,20
374,24,BLOG,5248,1210,333,15-Apr-24,10,15
376,37,BLOG,4372,899,100,23-Aug-24,1,8
377,16,BLOG,148,16,1,30-Mar-25,16,16
382,24,BLOG,286,95,30,04-May-23,1,2
390,31,BLOG,5569,1596,526,11-Sep-23,15,7
396,30,BLOG,1770,194,30,25-Nov-24,14,14
400,37,BLOG,1815,324,34,30-Aug-24,6,2
401,41,BLOG,1305,30,1,16-Jul-25,12,17
409,28,BLOG,412,37,4,25-Feb-24,13,5
411,3,BLOG,5430,1637,503,13-Jan-24,20,12
413,28,BLOG,2164,250,21,18-Aug-24,5,8
415,35,BLOG,1922,94,6,30-May-25,15,16
417,29,BLOG,3275,256,43,09-May-24,6,2
420,23,BLOG,4713,1086,188,30-Oct-23,1,13
421,35,BLOG,557,36,1,31-Jul-25,14,8
422,46,BLOG,1064,63,1,22-Aug-25,15,8
423,10,BLOG,3504,1178,130,29-Nov-23,16,6
437,43,BLOG,3986,307,71,07-Mar-24,5,11
439,23,BLOG,3674,281,66,11-May-24,13,14
440,9,BLOG,175,18,3,22-Apr-24,5,20
444,47,BLOG,487,57,2,22-Jan-25,8,20
454,9,BLOG,1701,528,46,01-Dec-23,4,8
465,25,BLOG,5626,497,134,28-Jun-23,1,14
466,20,BLOG,3351,359,52,04-Jun-24,7,8
470,14,BLOG,983,64,6,07-Feb-25,4,1
476,11,BLOG,5021,1098,293,19-May-24,10,7
481,27,BLOG,3561,1185,206,16-Aug-23,15,10
488,36,BLOG,2132,373,80,06-Jan-24,8,20
501,7,BLOG,2595,108,4,10-Feb-25,3,2
504,45,BLOG,2577,420,58,29-Oct-24,17,11
506,24,BLOG,763,46,1,08-Mar-25,17,2
507,15,BLOG,2226,575,159,08-Mar-23,8,13
510,40,BLOG,2088,132,11,26-Jan-25,1,13
513,8,BLOG,2506,408,87,28-Feb-24,18,9
516,7,BLOG,4421,503,123,11-Mar-23,4,16
523,23,BLOG,6420,1094,188,11-Aug-23,7,1
531,21,BLOG,4245,235,28,27-May-24,15,12
534,30,BLOG,931,158,21,17-Sep-24,2,3
544,16,BLOG,263,56,16,31-Jul-23,9,14
548,35,BLOG,994,67,3,01-May-25,1,6
549,41,BLOG,1835,158,18,07-Feb-25,15,13
553,6,BLOG,1800,251,16,19-Dec-24,19,19
569,26,BLOG,442,66,10,20-Sep-24,10,8
587,46,BLOG,1729,233,25,01-Mar-25,18,16
592,20,BLOG,5607,1433,167,17-Apr-23,19,6
598,41,BLOG,1443,138,11,10-Oct-23,1,1
601,43,BLOG,2133,154,4,02-Apr-25,6,4
602,1,BLOG,5457,639,203,25-Jun-23,7,14
613,17,BLOG,2874,113,7,20-Jan-25,7,11
621,45,BLOG,5865,2367,588,09-Jun-23,13,13
633,16,BLOG,7169,2337,1069,27-Feb-23,11,5
637,33,BLOG,1175,464,48,04-Jun-23,1,3
641,30,BLOG,2922,267,23,06-Sep-24,11,13
646,43,BLOG,1039,224,44,07-May-24,17,15
647,19,BLOG,4206,783,118,08-Mar-24,19,19
648,21,BLOG,5831,2028,505,20-Feb-23,18,14
649,5,BLOG,1618,608,98,11-Aug-23,13,17
654,12,BLOG,3855,976,326,29-Dec-23,12,4
657,23,BLOG,4169,703,62,30-Sep-24,2,1
667,44,BLOG,1090,35,1,14-Feb-25,10,20
668,14,BLOG,6293,1990,223,01-Dec-23,16,12
690,24,BLOG,1491,61,4,11-Jul-25,18,9
691,40,BLOG,5123,2062,694,28-Jan-23,18,9
697,7,BLOG,5787,2258,270,06-Apr-23,12,1
699,35,BLOG,3671,859,224,03-Mar-24,11,3
702,23,BLOG,3505,796,170,08-Jun-23,11,16
706,30,BLOG,8960,2078,308,11-Jan-23,13,11
714,46,BLOG,2676,129,11,30-Jul-24,1,11
719,31,BLOG,7338,2960,846,18-May-23,13,16
724,38,BLOG,1456,118,5,11-Mar-25,15,14
729,50,BLOG,4412,884,202,31-Mar-24,17,6
734,30,BLOG,8104,1780,277,30-May-23,19,5
735,1,BLOG,3440,756,128,26-Aug-24,6,17
736,17,BLOG,1060,41,1,08-Aug-25,5,11
742,44,BLOG,799,221,66,14-Oct-23,19,11
748,47,BLOG,3383,574,42,07-Apr-24,6,8
750,33,BLOG,2129,223,19,20-Jan-25,17,9
752,38,BLOG,253,25,1,16-Feb-25,17,3
755,44,BLOG,2862,167,30,05-Aug-24,15,6
758,42,BLOG,1984,311,32,04-Dec-24,16,3
764,48,BLOG,7732,2570,731,18-Jun-23,6,10
766,49,BLOG,2699,560,30,11-Sep-24,8,17
771,48,BLOG,1409,572,233,17-Jul-23,3,12
779,39,BLOG,1604,552,185,15-Oct-23,17,8
781,28,BLOG,7559,912,204,13-Aug-23,11,1
785,50,BLOG,6122,578,146,10-Feb-24,12,15
797,34,BLOG,1811,149,3,28-May-25,17,2
799,18,BLOG,879,84,17,16-Jun-24,9,10
808,37,BLOG,3083,446,58,08-Jan-25,6,2
810,16,BLOG,6547,1222,425,16-Jun-23,10,12
813,43,BLOG,195,78,8,13-Jun-23,10,3
821,31,BLOG,1236,75,2,25-Jun-25,4,5
830,44,BLOG,2716,574,151,15-Jan-24,17,4
836,1,BLOG,837,45,1,29-Aug-25,14,17
841,37,BLOG,1733,92,10,20-Nov-24,8,20
842,46,BLOG,4712,1159,200,29-Apr-24,18,6
844,11,BLOG,4545,1015,320,07-Mar-23,16,15
845,42,BLOG,1933,482,52,13-May-24,9,2
852,36,BLOG,992,319,95,08-Apr-23,15,3
854,15,BLOG,2712,193,6,17-Jan-25,3,5
856,39,BLOG,1028,173,32,19-Nov-24,16,15
864,15,BLOG,2400,419,57,18-Dec-23,4,3
871,37,BLOG,6038,1012,131,03-Mar-24,11,10
872,11,BLOG,3159,270,23,03-Aug-24,1,19
874,3,BLOG,863,68,8,07-Feb-25,18,19
889,39,BLOG,3280,1379,305,03-May-23,9,1
891,15,BLOG,6196,821,167,13-May-23,13,10
893,36,BLOG,8283,892,329,02-Feb-23,9,7
895,1,BLOG,2703,557,96,11-Aug-24,20,15
900,49,BLOG,322,84,17,11-Jan-24,11,5
903,26,BLOG,4229,723,201,28-Dec-23,5,12
904,41,BLOG,2080,324,106,09-May-23,4,2
921,19,BLOG,7044,821,95,07-Apr-23,13,10
922,7,BLOG,2566,455,145,21-Dec-23,15,9
924,36,BLOG,313,104,12,18-Apr-23,1,18
925,4,BLOG,1552,160,13,15-Dec-24,6,19
926,21,BLOG,6294,1411,457,17-Apr-23,9,15
927,32,BLOG,4699,1447,401,12-Jan-24,10,15
930,36,BLOG,1431,274,12,19-Aug-24,19,7
932,24,BLOG,1248,81,3,26-Jul-25,8,5
934,37,BLOG,5428,1692,595,01-Feb-23,17,3
935,9,BLOG,1645,382,53,05-Aug-24,5,13
947,4,BLOG,1470,118,8,04-Jun-25,20,7
948,13,BLOG,2227,333,81,07-Jul-24,6,15
954,29,BLOG,2562,321,36,05-Aug-24,15,6
958,3,BLOG,4626,525,89,30-Mar-23,14,8
960,30,BLOG,7823,1177,132,14-Jul-23,17,9
963,1,BLOG,4258,823,238,13-Jan-24,7,7
977,30,BLOG,6064,1791,644,26-Apr-23,18,4
983,14,BLOG,1299,159,17,24-Jun-24,9,14
984,35,BLOG,611,81,28,16-Feb-23,5,3
987,5,BLOG,1441,97,4,21-Jun-25,4,19
998,2,BLOG,1266,116,8,16-Apr-25,7,11
999,41,BLOG,1618,146,12,03-Mar-25,10,5
1001,42,BLOG,1590,437,52,03-Feb-23,2,17
1003,8,BLOG,293,54,4,13-Aug-24,4,3
1007,20,BLOG,4419,676,91,27-Jun-24,7,20
1011,9,BLOG,3860,491,82,22-Aug-24,13,18
1012,10,BLOG,1599,526,73,12-Oct-23,1,6
1019,12,BLOG,4207,916,254,04-Mar-24,7,19
1023,27,BLOG,515,17,1,16-Apr-25,9,7
1028,39,BLOG,3132,955,231,07-Mar-23,15,16
1033,46,BLOG,928,38,1,26-Dec-25,11,19
1040,47,BLOG,6110,2554,445,02-Apr-23,11,1
1046,50,BLOG,4931,990,99,03-Jun-24,11,2
1052,15,BLOG,4707,812,234,23-Nov-23,13,17
1057,13,BLOG,3651,903,192,30-May-24,12,16
1059,12,BLOG,7648,1110,458,23-Jun-23,2,19
1063,6,BLOG,4761,1039,260,10-Jan-23,12,6
1071,45,BLOG,2275,348,62,27-May-24,7,4
1072,7,BLOG,4927,1761,383,26-Feb-23,18,8
1082,7,BLOG,954,178,25,18-Sep-24,5,3
1084,33,BLOG,4052,920,250,31-Jul-23,16,6
1086,4,BLOG,4515,331,50,05-May-24,9,19
1087,42,BLOG,8672,3480,1050,20-Apr-23,15,18
1088,1,BLOG,1140,53,2,14-Jul-25,1,15
1090,50,BLOG,7412,1450,406,13-Jun-23,14,20
1091,29,BLOG,1292,198,44,22-Oct-23,9,12
1098,31,BLOG,978,150,16,25-Aug-24,16,17
1103,37,BLOG,1656,56,1,27-Jun-25,6,18
1105,35,BLOG,3374,720,193,30-May-23,20,7
1118,3,BLOG,4734,933,262,03-Oct-23,7,20
1120,34,BLOG,1421,139,11,07-May-25,15,5
1122,35,BLOG,1972,334,25,19-Oct-24,17,2
1124,19,BLOG,1273,93,5,30-Mar-25,3,5
1131,46,BLOG,4722,590,60,08-Sep-23,4,13
1138,2,BLOG,1286,214,71,25-Jan-23,10,5
1141,34,BLOG,290,16,1,11-Mar-25,20,13
1142,37,BLOG,3523,904,134,12-Jun-23,6,4
1143,9,BLOG,2860,731,44,29-Apr-24,11,10
1144,15,BLOG,1257,233,45,11-Sep-24,9,2
1146,42,BLOG,406,82,10,15-Feb-24,10,10
1150,13,BLOG,1973,440,34,25-Jul-24,8,18
1156,26,BLOG,4591,872,129,04-Aug-24,5,4
1157,2,BLOG,1508,104,8,11-Jun-25,6,4
1163,27,BLOG,969,141,46,28-Sep-23,15,14
1167,5,BLOG,1793,91,14,12-Jul-24,3,18
1170,24,BLOG,808,73,2,07-Feb-25,6,20
1173,13,BLOG,4615,930,80,10-May-24,18,14
1181,13,BLOG,1677,202,19,01-Nov-24,7,12
1182,32,BLOG,5537,1868,266,01-Dec-23,20,15
1189,32,BLOG,9570,1373,198,02-Feb-23,4,15
1212,19,BLOG,84,14,4,07-Dec-23,10,16
1225,48,BLOG,2307,720,205,04-May-23,2,17
1228,19,BLOG,6768,846,213,31-Aug-23,4,11
1230,38,BLOG,6509,721,90,21-Jun-23,7,1
1237,32,BLOG,306,28,3,04-Mar-25,2,7
1241,26,BLOG,2646,851,71,01-Oct-23,12,2
1242,12,BLOG,538,31,2,10-Jun-25,9,8
1244,43,BLOG,4120,758,39,14-Sep-24,6,15
1251,27,BLOG,4060,476,102,14-Mar-23,20,17
1254,21,BLOG,3450,411,22,20-Sep-24,14,11
1255,48,BLOG,5004,1271,192,29-Dec-23,19,4
1256,46,BLOG,781,173,44,20-Nov-23,3,1
1259,16,BLOG,1129,59,3,24-Feb-25,15,8
1261,39,BLOG,7167,3327,1314,09-Feb-23,16,19
1265,40,BLOG,4315,516,133,15-Jan-23,12,15
1266,15,BLOG,2739,969,230,29-Aug-23,14,18
1277,13,BLOG,2031,113,2,09-May-25,12,16
1283,19,BLOG,2098,269,33,07-Jan-25,4,5
1287,46,BLOG,7697,2001,711,08-Jun-23,11,11
1296,28,BLOG,1359,102,17,17-Dec-24,8,15
1299,2,BLOG,2916,580,39,20-Feb-24,16,8
1311,2,BLOG,96,26,1,21-Dec-23,3,12
1312,1,BLOG,988,104,18,16-Sep-24,17,3
1313,18,BLOG,297,56,8,02-Sep-24,4,18
1318,1,BLOG,6963,1336,263,23-Jun-23,5,7
1321,16,BLOG,5522,758,251,10-Jan-23,1,11
1322,39,BLOG,3479,579,59,07-Sep-23,6,1
1326,44,BLOG,7168,1026,289,22-Feb-23,11,8
1330,17,BLOG,1041,48,1,23-Aug-25,10,15
1335,46,BLOG,2370,257,34,10-Mar-25,4,5
1336,31,BLOG,5023,788,162,05-May-24,2,15
1337,35,BLOG,2519,171,36,20-Jul-24,9,14
1343,24,BLOG,3326,453,105,27-Jun-24,19,10
1345,12,BLOG,1432,119,7,08-Jun-25,6,5
1355,15,BLOG,4537,495,90,07-May-24,20,11
1360,22,BLOG,5746,1768,170,27-Jan-24,4,19
1362,20,BLOG,3658,574,77,25-Dec-23,19,9
1367,34,BLOG,159,13,1,04-Aug-24,1,11
1372,13,BLOG,6419,636,143,06-Mar-23,17,4
1381,11,BLOG,3184,602,85,19-Aug-24,16,10
1391,18,BLOG,3047,492,71,12-Sep-24,14,1
1392,28,BLOG,1832,300,29,02-Dec-24,3,16
1394,15,BLOG,238,25,3,06-Feb-24,5,1
1404,28,BLOG,1403,91,7,03-Jan-25,19,20
1420,24,BLOG,1660,247,10,27-Jan-25,9,13
1426,32,BLOG,2280,232,16,22-Jan-25,1,17
1432,8,BLOG,734,71,5,11-Dec-24,2,4
1435,43,BLOG,5138,285,40,09-Jun-24,5,19
1445,18,BLOG,4625,412,122,17-Dec-23,17,12
1452,13,BLOG,215,16,1,03-Feb-25,6,7
1455,17,BLOG,7064,1425,429,07-Oct-23,14,1
1459,14,BLOG,3254,571,191,23-Sep-23,6,18
1462,19,BLOG,321,97,32,31-Oct-23,19,3
1477,11,BLOG,985,45,2,16-Aug-25,12,11
1478,33,BLOG,1702,693,161,23-Apr-23,2,8
1480,7,BLOG,1262,80,11,14-Dec-24,17,14
1484,44,BLOG,448,51,2,17-Sep-24,20,17
1487,16,BLOG,3941,575,145,31-May-24,1,4
1488,13,BLOG,2854,316,25,26-Jan-25,4,7
1493,46,BLOG,666,66,2,08-May-25,9,6
1494,18,BLOG,2213,273,17,20-Mar-24,18,6
1500,27,BLOG,6044,1774,346,15-Jul-23,12,8
1507,36,BLOG,1150,205,26,01-Nov-24,1,11
1511,44,BLOG,2009,125,9,19-Apr-25,20,14
1514,38,BLOG,4938,1467,230,22-Feb-23,15,15
1516,50,BLOG,1001,76,2,26-Jun-25,20,7
1520,26,BLOG,1905,53,1,12-Mar-25,15,6
1528,39,BLOG,8505,862,302,11-Jun-23,17,16
1532,7,BLOG,349,77,8,24-Sep-23,19,14
1535,21,BLOG,980,103,21,28-Sep-24,16,12
1541,18,BLOG,2446,913,240,19-May-23,5,16
1542,28,BLOG,1541,175,19,07-Mar-25,6,1
1545,15,BLOG,1533,161,14,17-Mar-25,1,6
1549,41,BLOG,1741,115,14,07-Oct-24,7,8
1559,39,BLOG,396,41,12,08-Sep-23,8,12
1561,2,BLOG,3012,309,71,07-Jun-23,3,15
1562,31,BLOG,2291,543,168,05-Oct-23,15,8
1565,4,BLOG,2435,533,56,11-Jun-24,6,19
1570,37,BLOG,6844,2088,620,10-Nov-23,4,6
1571,18,BLOG,645,66,5,27-Apr-25,4,17
1575,22,BLOG,3659,650,120,16-Jul-23,10,4
1586,26,BLOG,81,17,2,25-Jul-23,15,17
1587,44,BLOG,1938,183,16,23-Feb-25,18,2
1592,15,BLOG,6811,3230,1155,16-Jan-23,6,20
1594,38,BLOG,3057,245,30,26-Jun-24,6,5
1595,20,BLOG,5930,564,124,08-Aug-23,16,20
1605,34,BLOG,3500,341,63,20-Sep-24,6,17
1606,8,BLOG,2950,364,42,11-Sep-24,9,4
1608,19,BLOG,4345,844,97,15-Aug-24,8,3
1617,1,BLOG,7361,1919,329,19-May-23,14,12
1620,1,BLOG,6216,1342,535,13-Apr-23,12,12
1624,39,BLOG,4123,840,167,25-Apr-23,7,7
1628,3,BLOG,2702,95,6,05-Mar-25,7,17
1630,39,BLOG,8455,2832,673,15-Apr-23,13,15
1631,29,BLOG,878,34,2,24-Nov-24,14,11
1650,12,BLOG,6491,1349,567,07-Jan-23,15,6
1651,16,BLOG,1186,128,6,14-Dec-24,19,2
1654,39,BLOG,3864,825,351,04-May-23,20,10
1663,44,BLOG,907,34,1,23-Apr-25,7,5
1664,49,BLOG,473,135,33,11-Jan-24,15,1
1670,45,BLOG,754,90,12,14-Jan-25,18,7
1677,18,BLOG,3170,236,10,26-Dec-24,5,5
1683,1,BLOG,7735,2945,626,11-Mar-23,5,11
1686,14,BLOG,7492,1801,234,09-Apr-23,2,16
1691,30,BLOG,914,63,1,19-Jul-25,5,7
1695,41,BLOG,3072,197,16,12-Jul-24,9,3
1700,7,BLOG,286,20,2,07-May-25,5,2
1714,19,BLOG,3635,346,80,21-May-24,19,8
1715,12,BLOG,9195,3901,1151,14-Feb-23,11,15
1716,44,BLOG,295,29,3,31-Dec-24,1,2
1719,31,BLOG,3043,538,112,13-Jul-24,5,17
1727,16,BLOG,4127,965,241,30-Jul-23,3,11
1730,48,BLOG,1278,40,2,20-Apr-25,8,15
1733,23,BLOG,1770,87,7,13-Sep-24,17,3
